account_address,profile_id,device_label,actor_type,site_id,x_m,y_m,first_tx_index
0x7b7fbf32fb762e458b342200648b1678f6ef0326,profile_10,LiFXBulb,device,52,31.5,6.0,39907
0x7b82fd1672b8020415d269c53cd1a2230fde9386,profile_25,WithingsSmartScale,device,35,24.5,27.0,66050
0x7b8327725dbc3dde7aa43f39c650f08a97da41ab,profile_15,PhilipsHue,device,54,26.5,2.0,284445
0x7b85b3697fb45256af60cf6de3dd3f2d42abab44,profile_14,NetatmoWelcome,device,30,13.5,31.0,4933
0x7b864946931ab730bb8b3ce85ae9201b2220056f,profile_20,TPLinkCamera,device,21,4.5,18.0,1973
0x7b866e87e476aed5b664cb07e335057b1ad0914a,profile_10,LiFXBulb,device,34,21.5,30.0,4714
0x7b87115f897bdbb1557686221999be82327684c5,profile_06,BlipCareBPMeter,device,15,5.5,3.0,83191
0x7b8841593d46ca15238e1986fe9346300bd960f0,profile_25,WithingsSmartScale,device,42,39.5,30.0,15289
0x7b884ae5390eab101428102648c5bccbc152dd71,profile_00,AmazonEcho,device,32,17.5,31.0,19769
0x7b88e3ea6fbb04d21d72f3adc8c23e10319ffda7,profile_13,NetatmoWeatherStation,device,26,7.5,31.0,203854
0x7b89f54a80e2da129943c8b66ae236974dcc6ac0,profile_07,CanaryCamera,device,9,21.5,2.0,14464
0x7b8a066d07d2d05a0915eed2ed6499f16e14ddb1,profile_18,SamsungCamera,device,54,26.5,2.0,8556
0x7b8a4cac5d495580c9480874c521fc65d56cce88,profile_16,PixStarPhotoFrame,device,43,35.5,24.0,82331
0x7b8af5b9684e624526bac270cfb1def3caa94508,profile_19,SamsungSmartThings,device,26,7.5,31.0,288485
0x7b8b3680598e29851ac875808f4bb04fe2ca203c,profile_22,TribySpeaker,device,29,12.5,26.0,65527
0x7b8c43b8c2b717c780ac0696be568b71afae89ba,profile_16,PixStarPhotoFrame,device,27,8.5,26.0,16134
0x7b8d1a1d7146ea3a5569c7d7b1cb0186a049ee8f,profile_00,AmazonEcho,device,48,35.5,10.0,17635
0x7b8e8f3200b7871a4eba6923a6ae518e914d0d37,profile_17,RingDoorBell,device,54,26.5,2.0,16700
0x7b8efb13bc57f353205f7073fb6284018f5279b8,profile_12,NestProtect,device,24,1.5,30.0,83538
0x7b8f45e0bd6d3819e88f925071b922693e24fd03,profile_00,AmazonEcho,device,46,34.5,16.0,4068
0x7b904273ae2ba8335048c86cdcd95eb1adb13d47,profile_11,NestDropCam,device,45,37.5,19.0,3455
0x7b9387a0717f5c9f8169615d0938eaa12f9f9657,profile_02,AwairAirQuality,device,7,22.5,8.0,227432
0x7b9449c0b60221818d05e8d594027b815c604ffb,profile_20,TPLinkCamera,device,39,30.5,26.0,127334
0x7b950b5ac442a86cbdbd29b682c2cb6605d12f2e,profile_19,SamsungSmartThings,device,46,34.5,16.0,206010
0x7b95856f2bf1eb08b05c8e68c5a84f79b1d7495d,profile_22,TribySpeaker,device,6,19.5,12.0,36061
0x7b966d9c32aeb49cdb21dd5c40c5964b4a853035,profile_11,NestDropCam,device,51,35.5,4.0,255497
0x7b977c697741a7ff9b86406952627a2ea7c3dc2b,profile_07,CanaryCamera,device,5,24.5,12.0,40556
0x7b99ea2785003f52eec6abdb24b44bbdcdf8ae2c,profile_01,AugustDoorBell,device,24,1.5,30.0,206964
0x7b9b734896e91e2e30f14351d083e0db6405d853,profile_12,NestProtect,device,39,30.5,26.0,254679
0x7b9f34fda6b119bd09af7d700ea4b93e9bbbf447,profile_13,NetatmoWeatherStation,device,52,31.5,6.0,100751
0x7ba2ba823201b0a92a84b8301ea40bdcc45b193b,profile_03,BelkinCamera,device,49,39.5,6.0,249075
0x7ba2de29be8e915fa9ed3d6c1c7308ba668ed2a1,profile_11,NestDropCam,device,48,35.5,10.0,35480
0x7ba3a374613bb6f143febb919d472ee65c6d897e,profile_24,WithingsSleepSensor,device,12,13.5,1.0,89096
0x7ba45aad1b0e6683991b3ced8b9b4423c278084f,profile_18,SamsungCamera,device,14,8.5,6.0,249820
0x7ba5f2db62418ed0d5b4002d1d4d039c794cbc2b,profile_09,HelloBarbie,device,14,8.5,6.0,1589
0x7ba6b3a21031bcdc57f996f1ff4006da1d1587e4,profile_17,RingDoorBell,device,30,13.5,31.0,93988
0x7ba9de8d3b50992762cee42a9d16f30a430df3f2,profile_09,HelloBarbie,device,13,12.5,5.0,39878
0x7baa1bb132425584f47c60abb86d9d852ee1f0b6,profile_04,BelkinWemoMotionSensor,device,53,28.5,5.0,7240
0x7baa6aad74ab7d31b260103b7c422ead7e539dd6,profile_14,NetatmoWelcome,device,17,1.5,8.0,45434
0x7baa7bcc3afdf7d0a2bf9e7ccdff3c1493aa6b5b,profile_10,LiFXBulb,device,7,22.5,8.0,205604
0x7baa981aa27eb83898e5792c81d71cf1e815bf40,profile_24,WithingsSleepSensor,device,43,35.5,24.0,91159
0x7bab085c2060f903f3ab3d181b91efb88ed06836,profile_13,NetatmoWeatherStation,device,38,30.5,31.0,61295
0x7badfa5fe2352e724a0da1d55f5af71343762d0b,profile_16,PixStarPhotoFrame,device,44,40.5,22.0,222952
0x7bae7e5e86a4e3821fa3136ccada4e43316477b7,profile_03,BelkinCamera,device,31,15.5,28.0,45609
0x7baf35cbacfcd0f4d664b0e8c94e415915bbe7cb,profile_03,BelkinCamera,device,30,13.5,31.0,2054
0x7bb120a5d02680764d18bf4311072b11fad513de,profile_20,TPLinkCamera,device,42,39.5,30.0,220654
0x7bb20666a186d1368d3767607f5e457f2479d7f5,profile_26,iHome,device,33,19.5,26.0,274426
0x7bb35173fe265750be492296489005c879df5068,profile_24,WithingsSleepSensor,device,23,6.0,24.0,1815
0x7bb389db8484fc975778993befe2cc44b6e05f4a,profile_04,BelkinWemoMotionSensor,device,40,33.5,28.0,137714
0x7bb3c19212bf10f7df972bca102566578aa28052,profile_07,CanaryCamera,device,2,24.5,20.0,130698
0x7bb4e6db7aa2701197f5fce4fe0d05e00a675092,profile_08,HPPrinter,device,21,4.5,18.0,221951
0x7bb57becc68cdc713d05b62e7b93f4b6a44f8d05,profile_13,NetatmoWeatherStation,device,32,17.5,31.0,211118
0x7bb65f9481d1818bac8e66cd84841f99aa105110,profile_18,SamsungCamera,device,9,21.5,2.0,105574
0x7bb72584de69f82c4d7ba80d0acf6ea6454b8d8b,profile_17,RingDoorBell,device,10,19.5,5.0,221055
0x7bb8c2a0c833ecd73156c064f2bd48dcc5680909,profile_05,BelkinWemoSwitch,device,10,19.5,5.0,288479
0x7bb8e3b77872ab66360d7d81cbba24ab5d95237a,profile_02,AwairAirQuality,device,16,1.5,2.0,157496
0x7bb9d6008382f22fd162ad06024a6d1fdd5eebb5,profile_24,WithingsSleepSensor,device,13,12.5,5.0,26846
0x7bbac671898eae940fbb9df94d86f9197cddf0ce,profile_26,iHome,device,31,15.5,28.0,207003
0x7bbb48d7509a39689b19121051ba3de5f0582544,profile_20,TPLinkCamera,device,34,21.5,30.0,258062
0x7bbc066bd3b0c475a6469a44fe658fda6f2d03e7,profile_02,AwairAirQuality,device,8,24.5,4.0,19173
0x7bbc096786129fc60265448ac2f47ab9ce1eaf5d,profile_26,iHome,device,28,10.5,31.0,3123
0x7bc1317c2e896fa7c393f175559086618c735e58,profile_22,TribySpeaker,device,11,16.5,3.0,18151
0x7bc164933b964fc8c64995ae2505adf3fa27a65a,profile_05,BelkinWemoSwitch,device,26,7.5,31.0,21185
0x7bc1bf5eccc493bd2c5e9db22b94f28fb638b8e2,profile_02,AwairAirQuality,device,50,38.5,1.0,38473
0x7bc324d471078abefc29f3f918e35edcb3ea778c,profile_09,HelloBarbie,device,46,34.5,16.0,20966
0x7bc33439a13786bbb55d696862a58becd7f9995b,profile_04,BelkinWemoMotionSensor,device,43,35.5,24.0,39794
0x7bc4b1ee2f18f3c22d9fd3bd6fe7688cc817c92f,profile_06,BlipCareBPMeter,device,45,37.5,19.0,232175
0x7bc4d477ae1b4825b1432765424d89bfe3e2ac78,profile_20,TPLinkCamera,device,14,8.5,6.0,46421
0x7bc9edcf8b6d0686219dc78ce7c49aea4271db38,profile_14,NetatmoWelcome,device,22,1.5,23.0,16590
0x7bca1da6c80a66baa5db5ac98541c4be276b447d,profile_22,TribySpeaker,device,35,24.5,27.0,115985
0x7bcb43eec0bcc228a31267e2a49465788c840c73,profile_11,NestDropCam,device,36,26.5,31.0,47524
0x7bcbb6146e79f0f3006dab40538c670914b89ea0,profile_02,AwairAirQuality,device,19,3.5,13.0,43224
0x7bcbcde45b4543d8475e3a60c1bd5da62a689591,profile_12,NestProtect,device,35,24.5,27.0,9018
0x7bcc9e395aef9e7ab7019336f3a62c20339f750a,profile_20,TPLinkCamera,device,4,22.5,15.0,33729
0x7bcf26923b852ab4ad44470881813a5900d41ca5,profile_06,BlipCareBPMeter,device,53,28.5,5.0,285136
0x7bcf3f9b9f9051c90315de26a10498aca261d805,profile_14,NetatmoWelcome,device,36,26.5,31.0,52307
0x7bd00e78040e3d4b3eaf9c51a17a83f855017dcb,profile_20,TPLinkCamera,device,43,35.5,24.0,29300
0x7bd01cd21294d904af1747e801cc33f61754ea4d,profile_10,LiFXBulb,device,46,34.5,16.0,47398
0x7bd08be5e9b1f2384726aafd11853e2c582c6011,profile_14,NetatmoWelcome,device,22,1.5,23.0,24428
0x7bd0956f3e60131ebab694f6ee89031a50ff8b5b,profile_04,BelkinWemoMotionSensor,device,47,39.5,14.0,10214
0x7bd0f68723becf3949ef19d327ccb725580a52e7,profile_12,NestProtect,device,22,1.5,23.0,194945
0x7bd19d71e6361da4f671cdec392956445495789f,profile_04,BelkinWemoMotionSensor,device,34,21.5,30.0,138054
0x7bd263135680627d080b772a0c77a691b85bc206,profile_09,HelloBarbie,device,25,4.5,30.0,2714
0x7bd27b4aad2b97ad05e5dfdfd2572947ddafaf08,profile_09,HelloBarbie,device,24,1.5,30.0,45868
0x7bd27c3d5ef7b01c9fe10a35a1626bd1b76aef24,profile_23,WithingsBabyMonitor,device,49,39.5,6.0,198312
0x7bd27dd2aeddd73e0d274a204fa070b7d61d1309,profile_10,LiFXBulb,device,35,24.5,27.0,88590
0x7bd33e06c125fa801df9e4d9db45d2912a7c3779,profile_20,TPLinkCamera,device,54,26.5,2.0,180976
0x7bd3eb5b6e4ae5c2a46f5f8ba31df493594d296f,profile_20,TPLinkCamera,device,37,27.5,26.0,19806
0x7bd98a72eb5aac15a06ba490370b7d7213da404a,profile_03,BelkinCamera,device,51,35.5,4.0,6845
0x7bda3679c8587d511053be08c0692fb647a5aaa8,profile_09,HelloBarbie,device,19,3.5,13.0,4675
0x7bdc4568878af9836ef41014ee40d6bb60f5802a,profile_05,BelkinWemoSwitch,device,26,7.5,31.0,11160
0x7bdc9dd33bf4c35048e1caa766d12872f8f0ad07,profile_00,AmazonEcho,device,35,24.5,27.0,6957
0x7bdd3b03fa56c1b56b0e42d6d7ebf4daf54d73bf,profile_09,HelloBarbie,device,48,35.5,10.0,6369
0x7bde7b85f33308835d5d1f19093f44027aac17a6,profile_11,NestDropCam,device,41,36.5,30.0,296918
0x7bdeb8fd60920b56cf457a4056fc0fc45ef61fe8,profile_15,PhilipsHue,device,32,17.5,31.0,243150
0x7bdf3e0a84e91257895531c0f9c570c13fc70126,profile_10,LiFXBulb,device,32,17.5,31.0,127955
0x7bdfed78e8d0db0d1edcf716a4b58b672df0c108,profile_15,PhilipsHue,device,26,7.5,31.0,27978
0x7be1ee1f5f89c203bf8170588366509c47dd9f72,profile_03,BelkinCamera,device,3,19.5,19.0,59494
0x7be34ac1a3af587dc71ec65d855062257b58661b,profile_04,BelkinWemoMotionSensor,device,30,13.5,31.0,17018
0x7be4c98cd87616a9d295230ba29c2c037ebb7493,profile_08,HPPrinter,device,24,1.5,30.0,5462
0x7be519abe22709bad0d59bd52fdede58fda1a21d,profile_15,PhilipsHue,device,47,39.5,14.0,78876
0x7be5c70c7117b7ee5dd042934b779953920df226,profile_13,NetatmoWeatherStation,device,3,19.5,19.0,289592
0x7be5fbabd2eafb59309ac0de56f642f3fab48303,profile_22,TribySpeaker,device,52,31.5,6.0,17169
0x7be893c431288181dd6ac85e0076a9f4f1c0c186,profile_05,BelkinWemoSwitch,device,35,24.5,27.0,17482
0x7bea0b43be6b786b5e2dd933e5391245fce22355,profile_17,RingDoorBell,device,31,15.5,28.0,2808
0x7bea4080d6547968b6d5e0ffa98a89d8b7929c90,profile_07,CanaryCamera,device,17,1.5,8.0,51180
0x7beb2d308379feac0c6802aae44617bc108afab7,profile_14,NetatmoWelcome,device,17,1.5,8.0,85365
0x7bec019f62853f47a146dd0f5ce9fe9f7b8fcc07,profile_23,WithingsBabyMonitor,device,54,26.5,2.0,239726
0x7becad4ae06eae35dfb2570c79b24f00b0086de0,profile_02,AwairAirQuality,device,15,5.5,3.0,181349
0x7bef02473ea4458fa47948e2d946587843f9d2b7,profile_08,HPPrinter,device,3,19.5,19.0,11378
0x7bf011c6c875c4675b7c38099802b178e6a75aae,profile_09,HelloBarbie,device,21,4.5,18.0,233560
0x7bf01bdb4d5771209a30c3f3775df70134d052bf,profile_00,AmazonEcho,device,26,7.5,31.0,85274
0x7bf068c46c300fdad8794f9ac24b3815d4076cd8,profile_08,HPPrinter,device,21,4.5,18.0,10772
0x7bf148e261500c413a015b3359711c7b24ce59b9,profile_22,TribySpeaker,device,4,22.5,15.0,2554
0x7bf23829a7cba2490a94bc22e28481f2ed905d5a,profile_09,HelloBarbie,device,7,22.5,8.0,17608
0x7bf2ef71afd24fb46b1df865dcc87e61e1522c34,profile_23,WithingsBabyMonitor,device,32,17.5,31.0,61227
0x7bf36bc7302c3af92a1502c3f998ba0acfeef6dd,profile_24,WithingsSleepSensor,device,9,21.5,2.0,11561
0x7bf3f4c6ad3f9f4d34766c60d5a7de4167286bc1,profile_25,WithingsSmartScale,device,18,5.5,10.0,67650
0x7bf41354f71aa7f4decfe48afbe2cecfe2859f3a,profile_15,PhilipsHue,device,34,21.5,30.0,21155
0x7bf57efa9b822edecd8d2234c96c87cff1b7343e,profile_11,NestDropCam,device,36,26.5,31.0,385
0x7bf6697254ec9be77f726f695f84f99334ced898,profile_15,PhilipsHue,device,25,4.5,30.0,6004
0x7bf6bbfb983fae65b18e45c4aa1a2dc340fb0054,profile_07,CanaryCamera,device,39,30.5,26.0,170288
0x7bf75b3c01bf90de2b01cb8a1c17e2175a775339,profile_26,iHome,device,10,19.5,5.0,186559
0x7bf9506e39cf95992200ae1d2ea5d7b23ece16c8,profile_16,PixStarPhotoFrame,device,40,33.5,28.0,50298
0x7bf98e8a94af8b95c00cbe1924894eb70b104b6d,profile_22,TribySpeaker,device,40,33.5,28.0,21082
0x7bfa16773181a9e4132a0457091dab3c3c25ed5f,profile_07,CanaryCamera,device,5,24.5,12.0,20386
0x7bfaa9fbc280c69f4a162812818b65644b267d62,profile_14,NetatmoWelcome,device,31,15.5,28.0,130256
0x7bfb77b2ac5f8311956fc63deb8145a48300d402,profile_03,BelkinCamera,device,35,24.5,27.0,296815
0x7bfb9e76c802d8a6968b47a331c39a7cb471cbe8,profile_16,PixStarPhotoFrame,device,22,1.5,23.0,24929
0x7bfbae2e70f32063ce4b51aba8bd9bcd5cb6fcd5,profile_20,TPLinkCamera,device,28,10.5,31.0,124502
0x7bfd76b2d5e38428c6ca0614b6de8ae622e8138d,profile_21,TPLinkSmartPlug,device,40,33.5,28.0,35861
0x7bfe4d764b833ad8f0e20625d6e6f39aec25f525,profile_06,BlipCareBPMeter,device,52,31.5,6.0,206894
0x7bff0ab5173b3e51b0af5d5f04d98adfefd8e1d3,profile_03,BelkinCamera,device,35,24.5,27.0,58988
0x7c0076c3178f15048d23819a09336c18f2eb5f9c,profile_02,AwairAirQuality,device,36,26.5,31.0,35858
0x7c00b0fc3e77007489c1226df8a5e99655514df9,profile_13,NetatmoWeatherStation,device,24,1.5,30.0,210845
0x7c00dfe08bee7147e022dfd0ac14f0129e575a8f,profile_00,AmazonEcho,device,25,4.5,30.0,206910
0x7c03f245241ba6bbe17ea71584e323f0276b1edd,profile_09,HelloBarbie,device,48,35.5,10.0,21047
0x7c04d98af1d44db525491834efa14121ac7073b1,profile_01,AugustDoorBell,device,16,1.5,2.0,3825
0x7c06c020a0b70ca314f85faac98f91964ab60f12,profile_18,SamsungCamera,device,4,22.5,15.0,77892
0x7c07ec7a55df60eed552a7f8d7e0b67a88ab0faa,profile_00,AmazonEcho,device,34,21.5,30.0,85092
0x7c0836e036cf97965827a37c8edb8489369fc994,profile_09,HelloBarbie,device,31,15.5,28.0,62258
0x7c08db4ce601903582e0786c74d54d776348031c,profile_02,AwairAirQuality,device,20,0.5,17.0,46899
0x7c0a6791d2f3ab3d6e1fc5e07db93a5e7151c98f,profile_10,LiFXBulb,device,4,22.5,15.0,213048
0x7c0a73c564875b67c28f23c389049ce7f12bfe64,profile_20,TPLinkCamera,device,4,22.5,15.0,175455
0x7c0a766dd2ff5e5e5d68152256789f428f143d9a,profile_01,AugustDoorBell,device,17,1.5,8.0,208110
0x7c0d75722fb76231a31c413614f7efa15bf788f0,profile_10,LiFXBulb,device,37,27.5,26.0,39573
0x7c0dc10594fbaab89bcd92852570b94eea0f0194,profile_04,BelkinWemoMotionSensor,device,6,19.5,12.0,258921
0x7c0dd3e731817b786abeeed3223af18ae428bb71,profile_04,BelkinWemoMotionSensor,device,25,4.5,30.0,243894
0x7c0dd828d5d4e6406817c09fd156070888fcaa5c,profile_04,BelkinWemoMotionSensor,device,14,8.5,6.0,20573
0x7c0e6640d68ed8aa6c9d8cfecf61f55e464e0707,profile_07,CanaryCamera,device,46,34.5,16.0,66364
0x7c1252983e9a15837f1158acbf9f3b9d8986155e,profile_01,AugustDoorBell,device,50,38.5,1.0,45740
0x7c157266a23131b8c07314d2ac85d4902725398c,profile_00,AmazonEcho,device,28,10.5,31.0,62736
0x7c15f9a6547108f4ae7a8850e71479ea3d0a2ccd,profile_11,NestDropCam,device,51,35.5,4.0,9135
0x7c1669500a8c7b879ea644ba997d9ef1795032d3,profile_15,PhilipsHue,device,45,37.5,19.0,33825
0x7c169d0fa46fa727433e64812d728883aba27b7a,profile_12,NestProtect,device,33,19.5,26.0,3662
0x7c16d3383eab98686454284bd25db002dfe87e06,profile_20,TPLinkCamera,device,35,24.5,27.0,231044
0x7c17efbfbfd4deea91a8bc01e9dfefdfbe528522,profile_08,HPPrinter,device,16,1.5,2.0,8681
0x7c186840b1667bf554afad72bfaee648150b97a6,profile_13,NetatmoWeatherStation,device,8,24.5,4.0,22631
0x7c19b29dd2a837d5f2c60b8176a6114827064e87,profile_00,AmazonEcho,device,18,5.5,10.0,257643
0x7c19fe18b6585916835b8b1ef0203aec47725844,profile_00,AmazonEcho,device,40,33.5,28.0,7417
0x7c1ac8806eb0b85aa741fdbf044e1f722b93bdb8,profile_08,HPPrinter,device,40,33.5,28.0,161047
0x7c1adb3448a667cf8428a50dc739763842de99c6,profile_23,WithingsBabyMonitor,device,51,35.5,4.0,13059
0x7c1c27772bf1a6a89237d08a807e10fcbc2dbfae,profile_12,NestProtect,device,2,24.5,20.0,64594
0x7c1e197c9a9be3ed8fa17a6de963179c50731df6,profile_15,PhilipsHue,device,39,30.5,26.0,27132
0x7c1e3ad09612e91bd60f94eb18f861a58bef45d0,profile_10,LiFXBulb,device,20,0.5,17.0,132851
0x7c1ef21c32f10a594d91d25ced6c2be15205a62d,profile_08,HPPrinter,device,11,16.5,3.0,290097
0x7c1f90369be8934bcfa3be64e826c54c147df9e6,profile_11,NestDropCam,device,26,7.5,31.0,184771
0x7c208f9c2a7fb6bee41fa522aa10350c775e20da,profile_15,PhilipsHue,device,32,17.5,31.0,20071
0x7c224bd0ec4376539b1d1bab23839e22af49824a,profile_15,PhilipsHue,device,13,12.5,5.0,243690
0x7c2348d2d7aa547580f731fddcd36ed75055eb46,profile_10,LiFXBulb,device,29,12.5,26.0,192109
0x7c23a92a8a5c3fe9d88f1005239d12481dd1f933,profile_21,TPLinkSmartPlug,device,20,0.5,17.0,205452
0x7c246657687ec30c6159513f803ac52c554c2cce,profile_19,SamsungSmartThings,device,49,39.5,6.0,351
0x7c24c14c44f08308204bb92baf675d53fe509f47,profile_08,HPPrinter,device,23,6.0,24.0,20800
0x7c28cfe0c542bb08e35f37690d0d595818891d8b,profile_11,NestDropCam,device,8,24.5,4.0,17
0x7c2c77e0e340c78ee4d8ba508fe565da27405033,profile_02,AwairAirQuality,device,4,22.5,15.0,17834
0x7c2cc967a7feba427fc6ace520d895fbee912cad,profile_22,TribySpeaker,device,44,40.5,22.0,116558
0x7c2df62155de537b22f6597903c636c57ea6b75e,profile_23,WithingsBabyMonitor,device,15,5.5,3.0,156915
0x7c2e86db1b3d8daa0dbfca8088b921ca241dc1c4,profile_14,NetatmoWelcome,device,19,3.5,13.0,31589
0x7c2eb38efedf1f9bf452818eb5725ce9cff44387,profile_02,AwairAirQuality,device,50,38.5,1.0,101010
0x7c2f514699373039bb7b9a7cbb5ca3ff22be8386,profile_11,NestDropCam,device,2,24.5,20.0,6231
0x7c30b4267e2f0cd1fcfe1097f489e80cf0ad004a,profile_02,AwairAirQuality,device,15,5.5,3.0,958
0x7c30eafa036c4ac395e6d604412af510e12bedce,profile_14,NetatmoWelcome,device,46,34.5,16.0,19613
0x7c31fb49488506c137630618c44721e1fd5d94d3,profile_24,WithingsSleepSensor,device,33,19.5,26.0,64845
0x7c356d1fe523ce35ddc0b4619a913da1b284499d,profile_06,BlipCareBPMeter,device,16,1.5,2.0,52455
0x7c36a59baffe64289c5de748107f6f4ab29d8a80,profile_15,PhilipsHue,device,32,17.5,31.0,205276
0x7c36a9aeae3d8e60dad7160b1244750f01bb0020,profile_26,iHome,device,49,39.5,6.0,7951
0x7c3781400824e588c34a3be2c906a4db972b4688,profile_16,PixStarPhotoFrame,device,44,40.5,22.0,250702
0x7c39227b4ac183e7f884d7eb36189e56d99b3fdb,profile_10,LiFXBulb,device,23,6.0,24.0,2519
0x7c3926b435d425e670b6e968cac326ad99a38a47,profile_18,SamsungCamera,device,21,4.5,18.0,14766
0x7c39ae5dc72c7a0e474f0f59a848c14d420d5e0e,profile_25,WithingsSmartScale,device,11,16.5,3.0,26995
0x7c3a075430e43bd89941f510cb7b44287b6341ab,profile_24,WithingsSleepSensor,device,24,1.5,30.0,107915
0x7c3d5b33941d8b3b4a93cf5b8622ca0b81e3b6c3,profile_05,BelkinWemoSwitch,device,45,37.5,19.0,28861
0x7c4017156ff8afd38de77ef8676f651cb753e222,profile_23,WithingsBabyMonitor,device,24,1.5,30.0,9825
0x7c410866d4a1ff6c69a695a53941bfe3569488e1,profile_11,NestDropCam,device,22,1.5,23.0,5758
0x7c42d7ee7a442274bc7a57c2179d58707e5ff807,profile_19,SamsungSmartThings,device,8,24.5,4.0,274385
0x7c43ece4c649e0a9d4f252a08898aec351536df0,profile_11,NestDropCam,device,22,1.5,23.0,26902
0x7c468346f38261f26974575595b1ece2636d6c17,profile_05,BelkinWemoSwitch,device,24,1.5,30.0,72250
0x7c489f33ba1ba025e767957dde204f7290591bf0,profile_18,SamsungCamera,device,27,8.5,26.0,2577
0x7c4946c87af6bd84ff79d1a84027bc52e339cd86,profile_11,NestDropCam,device,37,27.5,26.0,286233
0x7c4a873bac1c4773f53f8d92a2202eb6aa8d0dd0,profile_23,WithingsBabyMonitor,device,53,28.5,5.0,38227
0x7c4a98e8626575aa6f390e77d64e48fa22182f04,profile_03,BelkinCamera,device,17,1.5,8.0,29426
0x7c4baf005b2288a34f6b53ee0f55904871917189,profile_04,BelkinWemoMotionSensor,device,2,24.5,20.0,63127
0x7c4d39c5c0c801b83b08001bba6f6fefbeec80b0,profile_09,HelloBarbie,device,42,39.5,30.0,82410
0x7c4f087b8e5b42fd9d456ff9712b836dd714a833,profile_16,PixStarPhotoFrame,device,19,3.5,13.0,4198
0x7c5080988c6d91d090c23d54740f856c69450b29,profile_12,NestProtect,device,1,21.5,23.0,69110
0x7c50a0fc04b30662034db200d41c039430a2feeb,profile_25,WithingsSmartScale,device,51,35.5,4.0,255948
0x7c51eae0ce5062e70c64a70e805e3ab2af1810bd,profile_15,PhilipsHue,device,12,13.5,1.0,24403
0x7c56c72625f7a120bb42f1eceb3cf15c4620ac8d,profile_25,WithingsSmartScale,device,36,26.5,31.0,249034
0x7c57d18242705b53e5dcdb048e2506532a262b7d,profile_23,WithingsBabyMonitor,device,3,19.5,19.0,31429
0x7c57ecb496a9d6db05bee38e5bc8bc7631dfbf67,profile_22,TribySpeaker,device,42,39.5,30.0,132544
0x7c5866f6e5cb18b57d90184a240fbf0cb72adffb,profile_01,AugustDoorBell,device,17,1.5,8.0,8920
0x7c58a714e2f2ff9e003b18a306ac470d2a73dfa2,profile_03,BelkinCamera,device,34,21.5,30.0,27978
0x7c59b1e4c45380bc3079c5595dfe41b1eb906a58,profile_02,AwairAirQuality,device,38,30.5,31.0,110065
0x7c5adcca8efc6fdee5075daa0226e6e6c1d8f87b,profile_04,BelkinWemoMotionSensor,device,49,39.5,6.0,271187
0x7c5de033293b7c4a6a285143a837bd0e5b45d17b,profile_11,NestDropCam,device,6,19.5,12.0,17166
0x7c5e632fab4614f3cf7fd747051516902dc84c9b,profile_14,NetatmoWelcome,device,28,10.5,31.0,53729
0x7c5f153d860b4be31d8866faf7fea18d645363f4,profile_13,NetatmoWeatherStation,device,39,30.5,26.0,46560
0x7c6151e0ee1201e6835669259b86c68fe147ead7,profile_23,WithingsBabyMonitor,device,24,1.5,30.0,286006
0x7c62f1765b06f8dd1ceec9f25276c41d948c1698,profile_11,NestDropCam,device,41,36.5,30.0,274462
0x7c634c20a8fb9d6c33b38c40e96363049f6ae20c,profile_10,LiFXBulb,device,27,8.5,26.0,113209
0x7c67bd703bcf9b4e871b325940bf733deee7b0b2,profile_19,SamsungSmartThings,device,38,30.5,31.0,34949
0x7c6b83d0b666373a072fa88877fbdf77717693b2,profile_07,CanaryCamera,device,47,39.5,14.0,10530
0x7c6c08a8aae6ee0fe68db8cc944dbed32936d183,profile_23,WithingsBabyMonitor,device,4,22.5,15.0,58327
0x7c6c0d4c214d5a07db9e48418f6e96de89575a2e,profile_20,TPLinkCamera,device,3,19.5,19.0,150302
0x7c71d43cdb4446df2666a8c5997f619ca15ffb7e,profile_04,BelkinWemoMotionSensor,device,30,13.5,31.0,62589
0x7c72ed78c290c749a7655281d75ffbff720d6e26,profile_00,AmazonEcho,device,33,19.5,26.0,270862
0x7c7345f8bd1b325e439e0b1fb9451b10133295d5,profile_02,AwairAirQuality,device,33,19.5,26.0,13114
0x7c750e5eb3243e97281cd22b0702f37c397499b2,profile_04,BelkinWemoMotionSensor,device,7,22.5,8.0,260688
0x7c77d9ee8f17f6aacb5a53f9e0b74bbbfa759d10,profile_09,HelloBarbie,device,31,15.5,28.0,187842
0x7c7994f43bffad0c33063a6796fca7deec80499e,profile_03,BelkinCamera,device,4,22.5,15.0,126050
0x7c799867506d090e486e7a40e8d9c6a7a93d3882,profile_16,PixStarPhotoFrame,device,19,3.5,13.0,35496
0x7c7ac615ca08796c631ce8513b4822da99024958,profile_16,PixStarPhotoFrame,device,14,8.5,6.0,66374
0x7c7b0857f0043c6262c3e80552aa797dc9cda4c0,profile_08,HPPrinter,device,4,22.5,15.0,89072
0x7c7bef29f9d0203c2c7f943c709e6d7eee5d4735,profile_09,HelloBarbie,device,38,30.5,31.0,297407
0x7c7e361f2b31dd117eb75c29a74a15457f6d1aac,profile_05,BelkinWemoSwitch,device,19,3.5,13.0,18657
0x7c7e415bfecefe5672267d7b922cda0479aa5edf,profile_06,BlipCareBPMeter,device,46,34.5,16.0,83719
0x7c7e7412395e86e105935ff1228bc4351dfc1f52,profile_15,PhilipsHue,device,44,40.5,22.0,156067
